answerUuid,studentId,exerciceId,exerciceType,exerciceTitle,answeredAt,answerContent,answerScore,answerIsRight,assessmentUuid,assessmentScore,assessmentIsManual,assessmentStatus,recordedFeedback
d2ed1b57-322c-41ee-b84c-a16c09c7eb19,10657,14315,OneFileExercice,Un premier programme bis,1780052892,"using namespace std;
#include <iostream>

int main(void){
  int v1 = 2;
  float v2 =3.2; bool v3 = true;
  string v4 = ""test"";
  cout<<v1; /n
  cout<<v2;
  cout<< v3 /n;
  cout<<v4 /n;

}",0,0,04f20da1-f5c7-4f1f-8743-26c60b8bb374,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018int main()\u2019:\nmain.cpp:10:13: error: expected primary-expression before \u2018\/\u2019 token\n   10 |   cout<<v1; \/n\n      |             ^\nmain.cpp:10:14: error: \u2018n\u2019 was not declared in this scope; did you mean \u2018yn\u2019?\n   10 |   cout<<v1; \/n\n      |              ^\n      |              yn\n""}"
15d392ee-5839-415d-a766-7ac9bc540514,10453,14315,OneFileExercice,Un premier programme bis,1780052895,"using namespace std;
#include <iostream>

int main(void){
    int v1 ;
  return 2 ; 
  }

 

}",0,0,37ce95ab-1c30-4d20-9817-8027c7ca1c4a,0,0,0,"{""status"":1,""stderr"":""main.cpp:13:1: error: expected declaration before \u2018}\u2019 token\n   13 | }\n      | ^\n""}"
c3bcce33-1228-4a98-80ae-66d86d00ea96,10231,4764,OneFileExercice,moyenne de trois nombre,1780052905,"
#include <stdio.h>
using namespace std;

float moyenne_trois_nombre(float a, float b, float c){
    float result;
    //utiliser a, b, c et result uniquement
    result = (a + b + c) / 3;
    return result;
    
}

void test_moyenne_trois_nombres(){
    float test_result;
    test_result = moyenne_trois_nombre(1, 2, 3);
    cout << test_result << endl;
  
    
}",0,0,38382b2c-74b9-4ec9-a140-b007b0d6b781,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018void test_moyenne_trois_nombres()\u2019:\nmain.cpp:18:5: error: \u2018cout\u2019 was not declared in this scope\n   18 |     cout << test_result << endl;\n      |     ^~~~\nmain.cpp:2:1: note: \u2018std::cout\u2019 is defined in header \u2018<iostream>\u2019; did you forget to \u2018#include <iostream>\u2019?\n    1 | #include \""utils.h\""\n  +++ |+#include <iostream>\n    2 | \nmain.cpp:18:28: error: \u2018endl\u2019 was not declared in this scope\n   18 |     cout << test_result << endl;\n      |                            ^~~~\nmain.cpp:2:1: note: \u2018std::endl\u2019 is defined in header \u2018<ostream>\u2019; did you forget to \u2018#include <ostream>\u2019?\n    1 | #include \""utils.h\""\n  +++ |+#include <ostream>\n    2 | \n""}"
f1cb3e83-0aba-41ef-9cdf-6737b95051ff,10657,14315,OneFileExercice,Un premier programme bis,1780052910,"using namespace std;
#include <iostream>

int main(void){
  int v1 = 2;
  float v2 =3.2; bool v3 = true;
  string v4 = ""test"";
  cout<<v1; /n
  cout<<v2; /n
  cout<< v3; /n
  cout<<v4; /n

}",0,0,9c07e618-2704-4331-b7be-5c02aa60c9f9,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018int main()\u2019:\nmain.cpp:10:13: error: expected primary-expression before \u2018\/\u2019 token\n   10 |   cout<<v1; \/n\n      |             ^\nmain.cpp:10:14: error: \u2018n\u2019 was not declared in this scope; did you mean \u2018yn\u2019?\n   10 |   cout<<v1; \/n\n      |              ^\n      |              yn\nmain.cpp:11:13: error: expected primary-expression before \u2018\/\u2019 token\n   11 |   cout<<v2; \/n\n      |             ^\nmain.cpp:12:14: error: expected primary-expression before \u2018\/\u2019 token\n   12 |   cout<< v3; \/n\n      |              ^\nmain.cpp:13:13: error: expected primary-expression before \u2018\/\u2019 token\n   13 |   cout<<v4; \/n\n      |             ^\n""}"
93985034-6c5b-4743-a0e1-788a9dbeb21c,10119,4764,OneFileExercice,moyenne de trois nombre,1780052914,"using namespace std;
#include <stdio.h>

float moyenne_trois_nombre(float a, float b, float c){
    float result=(a+b+c)/3;
    //utiliser a, b, c et result uniquement
   
    
    return result;
    
}

void test_moyenne_trois_nombres(){
    float x=1;
  float y=1;
  float z=1;
  float moyenne=  moyenne_trois_nombre(x,y,z);
  cout <<moyenne<< endl;
    
}",0,0,a369c5a2-5b37-4bd7-aa33-972d96d7fdf8,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018void test_moyenne_trois_nombres()\u2019:\nmain.cpp:20:3: error: \u2018cout\u2019 was not declared in this scope\n   20 |   cout <<moyenne<< endl;\n      |   ^~~~\nmain.cpp:2:1: note: \u2018std::cout\u2019 is defined in header \u2018<iostream>\u2019; did you forget to \u2018#include <iostream>\u2019?\n    1 | #include \""utils.h\""\n  +++ |+#include <iostream>\n    2 | \nmain.cpp:20:20: error: \u2018endl\u2019 was not declared in this scope\n   20 |   cout <<moyenne<< endl;\n      |                    ^~~~\nmain.cpp:2:1: note: \u2018std::endl\u2019 is defined in header \u2018<ostream>\u2019; did you forget to \u2018#include <ostream>\u2019?\n    1 | #include \""utils.h\""\n  +++ |+#include <ostream>\n    2 | \n""}"
f72348f4-5268-47a2-abd5-3b27e9f08a16,10056,14315,OneFileExercice,Un premier programme bis,1780052914,"using namespace std;
#include <iostream>

int main(void){
flaot v1 = 2 <<endl>>;
flaot v2 = 3.2 << endl>>;
bool v3 = 'true' << endl>>;
bool v4 = 'tester' <<endl>>;
  
    
 

}",0,0,d2bfadd2-30da-43ba-9ffb-7390cb5b93dd,0,0,0,"{""status"":1,""stderr"":""main.cpp:9:11: warning: multi-character character constant [-Wmultichar]\n    9 | bool v3 = 'true' << endl>>;\n      |           ^~~~~~\nmain.cpp:10:11: warning: character constant too long for its type\n   10 | bool v4 = 'tester' <<endl>>;\n      |           ^~~~~~~~\nmain.cpp: In function \u2018int main()\u2019:\nmain.cpp:7:1: error: \u2018flaot\u2019 was not declared in this scope; did you mean \u2018float\u2019?\n    7 | flaot v1 = 2 <<endl>>;\n      | ^~~~~\n      | float\nmain.cpp:8:6: error: expected \u2018;\u2019 before \u2018v2\u2019\n    8 | flaot v2 = 3.2 << endl>>;\n      |      ^~~\n      |      ;\nmain.cpp:9:18: error: invalid operands of types \u2018int\u2019 and \u2018<unresolved overloaded function type>\u2019 to binary \u2018operator<<\u2019\n    9 | bool v3 = 'true' << endl>>;\n      |           ~~~~~~~^~~~~~~\nmain.cpp:9:27: error: expected primary-expression before \u2018;\u2019 token\n    9 | bool v3 = 'true' << endl>>;\n      |                           ^\nmain.cpp:10:20: error: invalid operands of types \u2018int\u2019 and \u2018<unresolved overloaded function type>\u2019 to binary \u2018operator<<\u2019\n   10 | bool v4 = 'tester' <<endl>>;\n      |           ~~~~~~~~~^~~~~~\nmain.cpp:10:28: error: expected primary-expression before \u2018;\u2019 token\n   10 | bool v4 = 'tester' <<endl>>;\n      |                            ^\n""}"
c9b13133-1612-454f-b511-057ed6bf3d03,10231,4764,OneFileExercice,moyenne de trois nombre,1780052915,"
#include <stdio.h>
using namespace std;

float moyenne_trois_nombre(float a, float b, float c){
    float result;
    //utiliser a, b, c et result uniquement
    result = (a + b + c) / 3;
    return result;
    
}

void test_moyenne_trois_nombres(void){
    float test_result;
    test_result = moyenne_trois_nombre(1, 2, 3);
    cout << test_result << endl;
  
    
}",0,0,e778cba2-1b42-427b-82e7-c708c1559095,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018void test_moyenne_trois_nombres()\u2019:\nmain.cpp:18:5: error: \u2018cout\u2019 was not declared in this scope\n   18 |     cout << test_result << endl;\n      |     ^~~~\nmain.cpp:2:1: note: \u2018std::cout\u2019 is defined in header \u2018<iostream>\u2019; did you forget to \u2018#include <iostream>\u2019?\n    1 | #include \""utils.h\""\n  +++ |+#include <iostream>\n    2 | \nmain.cpp:18:28: error: \u2018endl\u2019 was not declared in this scope\n   18 |     cout << test_result << endl;\n      |                            ^~~~\nmain.cpp:2:1: note: \u2018std::endl\u2019 is defined in header \u2018<ostream>\u2019; did you forget to \u2018#include <ostream>\u2019?\n    1 | #include \""utils.h\""\n  +++ |+#include <ostream>\n    2 | \n""}"
e511c30b-23ae-4d4f-ab4a-d47aef0ebb1d,10123,14315,OneFileExercice,Un premier programme bis,1780052936,"using namespace std;
#include <iostream>

int main(void){
  int v1=2
      v2=3.2
      v4=""test""
 

}",0,0,19ca3c6f-0f9b-4dfb-88e2-5ac89cd55a4c,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018int main()\u2019:\nmain.cpp:8:7: error: expected \u2018,\u2019 or \u2018;\u2019 before \u2018v2\u2019\n    8 |       v2=3.2\n      |       ^~\n""}"
cd03f150-cc10-450d-9654-1be80e201519,10056,14315,OneFileExercice,Un premier programme bis,1780052936,"using namespace std;
#include <iostream>

int main(void){
  flaot v1 = 2 <<endl>>;
  flaot v2 = 3.2 << endl>>;
  bool v3 = 'true' << endl>>;
  bool v4 = 'tester' <<endl>>;
  
    
 

}",0,0,d6cb293a-281a-4129-a4e1-2eeaedf6daab,0,0,0,"{""status"":1,""stderr"":""main.cpp:9:13: warning: multi-character character constant [-Wmultichar]\n    9 |   bool v3 = 'true' << endl>>;\n      |             ^~~~~~\nmain.cpp:10:13: warning: character constant too long for its type\n   10 |   bool v4 = 'tester' <<endl>>;\n      |             ^~~~~~~~\nmain.cpp: In function \u2018int main()\u2019:\nmain.cpp:7:3: error: \u2018flaot\u2019 was not declared in this scope; did you mean \u2018float\u2019?\n    7 |   flaot v1 = 2 <<endl>>;\n      |   ^~~~~\n      |   float\nmain.cpp:8:8: error: expected \u2018;\u2019 before \u2018v2\u2019\n    8 |   flaot v2 = 3.2 << endl>>;\n      |        ^~~\n      |        ;\nmain.cpp:9:20: error: invalid operands of types \u2018int\u2019 and \u2018<unresolved overloaded function type>\u2019 to binary \u2018operator<<\u2019\n    9 |   bool v3 = 'true' << endl>>;\n      |             ~~~~~~~^~~~~~~\nmain.cpp:9:29: error: expected primary-expression before \u2018;\u2019 token\n    9 |   bool v3 = 'true' << endl>>;\n      |                             ^\nmain.cpp:10:22: error: invalid operands of types \u2018int\u2019 and \u2018<unresolved overloaded function type>\u2019 to binary \u2018operator<<\u2019\n   10 |   bool v4 = 'tester' <<endl>>;\n      |             ~~~~~~~~~^~~~~~\nmain.cpp:10:30: error: expected primary-expression before \u2018;\u2019 token\n   10 |   bool v4 = 'tester' <<endl>>;\n      |                              ^\n""}"
d4801778-c98d-42ec-82a9-69cd6ddcc1f1,10231,4764,OneFileExercice,moyenne de trois nombre,1780052948,"
#include <stdio.h>
using namespace std;

float moyenne_trois_nombre(float a, float b, float c){
    float result;
    //utiliser a, b, c et result uniquement
    result = (a + b + c) / 3;
    return result;
    
}

void test_moyenne_trois_nombres(void){
    float mon_test;
    mon_test = moyenne_trois_nombre(1, 2, 3);
    cout << mon_test << endl;
  
    
}",0,0,30bb9cb2-6c00-406b-9760-60503009af05,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018void test_moyenne_trois_nombres()\u2019:\nmain.cpp:18:5: error: \u2018cout\u2019 was not declared in this scope\n   18 |     cout << mon_test << endl;\n      |     ^~~~\nmain.cpp:2:1: note: \u2018std::cout\u2019 is defined in header \u2018<iostream>\u2019; did you forget to \u2018#include <iostream>\u2019?\n    1 | #include \""utils.h\""\n  +++ |+#include <iostream>\n    2 | \nmain.cpp:18:25: error: \u2018endl\u2019 was not declared in this scope\n   18 |     cout << mon_test << endl;\n      |                         ^~~~\nmain.cpp:2:1: note: \u2018std::endl\u2019 is defined in header \u2018<ostream>\u2019; did you forget to \u2018#include <ostream>\u2019?\n    1 | #include \""utils.h\""\n  +++ |+#include <ostream>\n    2 | \n""}"
0d628ed9-1086-4107-9998-da821a8174bd,10119,4764,OneFileExercice,moyenne de trois nombre,1780052950,"using namespace std;
#include <stdio.h>
#include <iostream>

float moyenne_trois_nombre(float a, float b, float c){
    float result=(a+b+c)/3;
    //utiliser a, b, c et result uniquement
   
    
    return result;
    
}

void test_moyenne_trois_nombres(){
    float x=1;
  float y=1;
  float z=1;
  float moyenne=  moyenne_trois_nombre(x,y,z);
  cout <<moyenne<< endl;
    
}",1,1,82015703-900d-4329-b4f1-aee813fefb82,1,0,0,"{""tests"":[{""name"":""moyenne_trois_nombre(10, 10, 10) equals 10"",""isRight"":1,""message"":"""",""expected"":""10.000000"",""submitted"":""10.000000""},{""name"":""moyenne_trois_nombre(2, 4, 6) equals 4"",""isRight"":1,""message"":"""",""expected"":""4.000000"",""submitted"":""4.000000""}],""status"":0,""stdout"":""1\n"",""timing"":0.665391206741333,""pictures"":[]}"
8f4d0c02-6efa-4a92-a213-a1775b047b78,10657,14315,OneFileExercice,Un premier programme bis,1780052969,"using namespace std;
#include <iostream>

int main(void){
  int v1 = 2;
  float v2 =3.2; bool v3 = true;
  string v4 = ""test"";
  cout<<v1; \n
  cout<<v2; \n
  cout<< v3; \n
  cout<<v4; \n

}",0,0,bae7410f-a09e-4a48-84d2-fab38756f381,0,0,0,"{""status"":1,""stderr"":""main.cpp:10:13: error: stray \u2018\\\u2019 in program\n   10 |   cout<<v1; \\n\n      |             ^\nmain.cpp:11:13: error: stray \u2018\\\u2019 in program\n   11 |   cout<<v2; \\n\n      |             ^\nmain.cpp:12:14: error: stray \u2018\\\u2019 in program\n   12 |   cout<< v3; \\n\n      |              ^\nmain.cpp:13:13: error: stray \u2018\\\u2019 in program\n   13 |   cout<<v4; \\n\n      |             ^\nmain.cpp: In function \u2018int main()\u2019:\nmain.cpp:10:14: error: \u2018n\u2019 was not declared in this scope; did you mean \u2018yn\u2019?\n   10 |   cout<<v1; \\n\n      |              ^\n      |              yn\nmain.cpp:11:15: error: expected \u2018;\u2019 before \u2018cout\u2019\n   11 |   cout<<v2; \\n\n      |               ^\n      |               ;\n   12 |   cout<< v3; \\n\n      |   ~~~~         \nmain.cpp:12:16: error: expected \u2018;\u2019 before \u2018cout\u2019\n   12 |   cout<< v3; \\n\n      |                ^\n      |                ;\n   13 |   cout<<v4; \\n\n      |   ~~~~          \nmain.cpp:13:15: error: expected \u2018;\u2019 before \u2018}\u2019 token\n   13 |   cout<<v4; \\n\n      |               ^\n      |               ;\n   14 | \n   15 | }\n      | ~              \n""}"
a10462e8-0bbc-4c68-bbe9-e0e2e83245a5,10231,4764,OneFileExercice,moyenne de trois nombre,1780052974,"
#include <stdio.h>
using namespace std;

float moyenne_trois_nombre(float a, float b, float c){
    float result;
    //utiliser a, b, c et result uniquement
    result = (a + b + c) / 3;
    cout << result << endl;
    return result;
    
}

void test_moyenne_trois_nombres(void){
    float mon_test;
    mon_test = moyenne_trois_nombre(1, 2, 3);
}",0,0,4365e7d7-8021-4b37-82ee-6622fc78d3ab,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018float moyenne_trois_nombre(float, float, float)\u2019:\nmain.cpp:11:5: error: \u2018cout\u2019 was not declared in this scope\n   11 |     cout << result << endl;\n      |     ^~~~\nmain.cpp:2:1: note: \u2018std::cout\u2019 is defined in header \u2018<iostream>\u2019; did you forget to \u2018#include <iostream>\u2019?\n    1 | #include \""utils.h\""\n  +++ |+#include <iostream>\n    2 | \nmain.cpp:11:23: error: \u2018endl\u2019 was not declared in this scope\n   11 |     cout << result << endl;\n      |                       ^~~~\nmain.cpp:2:1: note: \u2018std::endl\u2019 is defined in header \u2018<ostream>\u2019; did you forget to \u2018#include <ostream>\u2019?\n    1 | #include \""utils.h\""\n  +++ |+#include <ostream>\n    2 | \n""}"
6c871003-dc0d-48da-9216-d912afd9e09e,10056,14315,OneFileExercice,Un premier programme bis,1780052980,"using namespace std;
#include <iostream>

int main(void){
  flaot v1 = 2 <<endl>>;
  flaot v2 = 3.2 << endl>>;
  flaot v3 = 'true' << endl>>;
  flaot v4 = 'tester' <<endl>>;
  
    
 

}",0,0,e868de11-b035-411f-bdfd-31e8ba46c589,0,0,0,"{""status"":1,""stderr"":""main.cpp:9:14: warning: multi-character character constant [-Wmultichar]\n    9 |   flaot v3 = 'true' << endl>>;\n      |              ^~~~~~\nmain.cpp:10:14: warning: character constant too long for its type\n   10 |   flaot v4 = 'tester' <<endl>>;\n      |              ^~~~~~~~\nmain.cpp: In function \u2018int main()\u2019:\nmain.cpp:7:3: error: \u2018flaot\u2019 was not declared in this scope; did you mean \u2018float\u2019?\n    7 |   flaot v1 = 2 <<endl>>;\n      |   ^~~~~\n      |   float\nmain.cpp:8:8: error: expected \u2018;\u2019 before \u2018v2\u2019\n    8 |   flaot v2 = 3.2 << endl>>;\n      |        ^~~\n      |        ;\nmain.cpp:9:8: error: expected \u2018;\u2019 before \u2018v3\u2019\n    9 |   flaot v3 = 'true' << endl>>;\n      |        ^~~\n      |        ;\nmain.cpp:10:8: error: expected \u2018;\u2019 before \u2018v4\u2019\n   10 |   flaot v4 = 'tester' <<endl>>;\n      |        ^~~\n      |        ;\n""}"
de75e685-50bd-4931-ac26-433713e55c3f,10657,14315,OneFileExercice,Un premier programme bis,1780052986,"using namespace std;
#include <iostream>

int main(void){
  int v1 = 2;
  float v2 =3.2; bool v3 = true;
  string v4 = ""test"";
  cout<<v1 \n;
  cout<<v2; \n;
  cout<< v3; \n;
  cout<<v4; \n;

}",0,0,e444b4bd-05bb-4265-9c57-4fdba59c2133,0,0,0,"{""status"":1,""stderr"":""main.cpp:10:12: error: stray \u2018\\\u2019 in program\n   10 |   cout<<v1 \\n;\n      |            ^\nmain.cpp:11:13: error: stray \u2018\\\u2019 in program\n   11 |   cout<<v2; \\n;\n      |             ^\nmain.cpp:12:14: error: stray \u2018\\\u2019 in program\n   12 |   cout<< v3; \\n;\n      |              ^\nmain.cpp:13:13: error: stray \u2018\\\u2019 in program\n   13 |   cout<<v4; \\n;\n      |             ^\nmain.cpp: In function \u2018int main()\u2019:\nmain.cpp:10:11: error: expected \u2018;\u2019 before \u2018n\u2019\n   10 |   cout<<v1 \\n;\n      |           ^ ~\n      |           ;\nmain.cpp:11:14: error: \u2018n\u2019 was not declared in this scope; did you mean \u2018yn\u2019?\n   11 |   cout<<v2; \\n;\n      |              ^\n      |              yn\n""}"
